CityID;CityName;StateProvinceID;LatestRecordedPopulation;LastEditedBy;ValidFrom;ValidTo
32104;South Haven;15;5282;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32105;South Haven;23;4403;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32106;South Haven;24;187;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32107;South Haven;17;363;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32108;South Heart;35;301;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32109;South Heights;39;475;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32110;South Hempstead;33;3243;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32111;South Henderson;34;1213;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32112;South Hero;47;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32113;South Hill;49;4650;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32114;South Hill;33;6673;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32115;South Hills;27;517;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32116;South Holland;14;22030;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32117;South Hooksett;30;5418;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32118;South Houston;45;16983;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32119;South Huntington;33;9422;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32120;South Hutchinson;17;2457;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32121;South Jacksonville;14;3331;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32122;South Jordan;46;50418;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32123;South Komelik;3;111;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32124;South La Paloma;45;345;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32125;South Lagrange;20;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32126;South Laguna;5;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32127;South Lake;5;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32128;South Lake Tahoe;5;21403;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32129;South Lancaster;22;1894;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32130;South Lead Hill;4;102;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32131;South Lebanon;38;1005;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32132;South Lebanon;36;4115;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32133;South Lima;33;240;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32134;South Lineville;26;28;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32135;South Lockport;33;8324;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32136;South Lyon;23;11327;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32137;South Mansfield;19;346;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32138;South Miami;10;11657;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32139;South Miami Heights;10;35696;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32140;South Mills;34;454;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32141;South Milwaukee;52;21156;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32142;South Monroe;23;6433;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32143;South Montrose;39;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32144;South Mound;17;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32145;South Mountain;45;384;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32146;South Naknek;2;79;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32147;South New Berlin;33;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32148;South New Castle;39;709;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32149;South Newport;11;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32150;South Nyack;33;3510;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32151;South Ogden;46;16532;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32152;South Orange;31;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32153;South Oroville;5;5742;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32154;South Otselic;33;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32155;South Padre Island;45;2816;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32156;South Palm Beach;10;1171;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32157;South Paris;20;2267;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32158;South Park;39;13416;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32159;South Pasadena;10;4964;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32160;South Pasadena;5;25619;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32161;South Pass City;53;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32162;South Pekin;14;1146;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32163;South Perry;36;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32164;South Philipsburg;39;410;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32165;South Pittsburg;44;2992;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32166;South Plainfield;31;23385;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32167;South Plains;45;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32168;South Platte;6;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32169;South Point;36;3958;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32170;South Ponte Vedra Beach;10;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32171;South Portland;20;25002;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32172;South Pottstown;39;2081;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32173;South Prairie;50;434;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32174;South Punta Gorda Heights;10;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32175;South Range;52;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32176;South Range;23;758;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32177;South Riding;49;24256;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32178;South River;31;16008;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32179;South Rockwood;23;1675;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32180;South Roxana;14;2053;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32181;South Royalton;47;694;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32182;South Run;49;6389;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32183;South Russell;36;3810;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32184;South Saint Paul;24;20160;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32185;South Salem;36;204;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32186;South Salem;33;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32187;South Salt Lake;46;23617;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32188;South San Francisco;5;63632;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32189;South San Gabriel;5;8070;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32190;South San Jose Hills;5;20551;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32191;South Sanford;20;4536;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32192;South Shaftsbury;47;683;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32193;South Shore;43;225;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32194;South Shore;18;1122;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32195;South Shore;26;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32196;South Sioux City;28;13353;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32197;South Snohomish;50;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32198;South Solon;36;355;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32199;South Superior;52;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32200;South Taft;5;2169;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32201;South Thomaston;20;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32202;South Toledo Bend;45;524;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32203;South Toms River;31;3684;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32204;South Torrington;53;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32205;South Tucson;3;5652;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32206;South Tunnel;44;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32207;South Uniontown;39;1360;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32208;South Venice;10;13949;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32209;South Vienna;36;384;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32210;South Vinemont;1;749;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32211;South Wadesboro;34;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32212;South Wallins;18;859;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32213;South Walpole;22;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32214;South Waverly;39;1027;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32215;South Wayne;52;489;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32216;South Weber;46;6051;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32217;South Webster;36;866;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32218;South Weldon;34;705;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32219;South West City;26;970;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32220;South Westport;22;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32221;South Whitley;15;1751;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32222;South Whittier;5;57156;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32223;South Williamsport;39;6379;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32224;South Wilmington;14;681;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32225;South Wilson;33;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32226;South Windham;20;1374;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32227;South Windham;7;1421;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32228;South Windsor;7;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32229;South Woodstock;7;1291;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32230;South Yarmouth;22;11092;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32231;South Yuba City;5;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32232;South Zanesville;36;1989;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32233;Southam;35;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32234;Southampton;39;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32235;Southampton;22;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32236;Southampton;33;3109;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32237;Southampton Meadows;49;592;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32238;Southard;31;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32239;Southard;37;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32240;Southaven;25;48982;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32241;Southborough;22;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32242;Southbridge;22;16719;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32243;Southbury;7;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32244;Southdown;19;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32245;Southern Gateway;49;2805;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32246;Southern Pines;34;12334;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32247;Southern Shores;34;2714;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32248;Southern View;14;1642;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32249;Southfield;23;71739;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32250;Southfield;22;0;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32251;Southfields;33;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32252;Southgate;23;30047;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32253;Southgate;18;3803;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32254;Southington;7;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32255;Southlake;45;26575;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32256;Southland;45;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32257;Southmayd;45;992;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32258;Southmont;34;1470;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32259;Southmont;39;2284;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32260;Southold;33;5748;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32261;Southport;33;7238;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32262;Southport;15;1712;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32263;Southport;34;2833;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32264;Southport;7;1585;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32265;Southport;20;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32266;Southport;10;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32267;Southside;1;8412;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32268;Southside Chesconessex;49;131;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32269;Southside Place;45;1715;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32270;Southton;45;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32271;Southview;39;276;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32272;Southville;22;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32273;Southwest;39;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32274;Southwest Greensburg;39;2155;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32275;Southwest Harbor;20;720;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32276;Southwest Ranches;10;7345;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32277;Southwick;22;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32278;Southworth;50;2185;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32279;Spade;45;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32281;Spafford;33;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32282;Spalding;13;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32283;Spalding;28;487;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32284;Spanaway;50;27227;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32285;Spangle;50;278;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32286;Spanish Fork;46;34691;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32287;Spanish Fort;1;6798;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32288;Spanish Lake;26;19650;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32289;Spargursville;36;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32290;Sparkill;33;1565;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32291;Sparkman;4;427;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32292;Sparks;11;2052;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32293;Sparks;29;90264;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32294;Sparks;37;169;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32295;Sparks;28;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32296;Sparksville;15;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32297;Sparland;14;406;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32298;Sparlingville;23;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32299;Sparr;10;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32300;Sparta;31;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32301;Sparta;36;161;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32302;Sparta;26;1756;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32303;Sparta;23;4140;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32304;Sparta;34;1770;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32305;Sparta;11;1400;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32306;Sparta;18;231;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32307;Sparta;44;4925;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32308;Sparta;14;4302;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32309;Sparta;52;9522;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32310;Spartanburg;42;37013;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32311;Spartansburg;39;305;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32312;Spaulding;14;873;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32313;Spaulding;37;178;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32314;Spavinaw;37;437;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32315;Speaks;45;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32316;Spear;34;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32317;Spearfish;43;10494;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32318;Spearman;45;3368;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32319;Spearsville;19;137;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32320;Spearville;17;773;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32321;Speculator;33;324;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32322;Speed;17;37;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32323;Speed;34;80;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32324;Speedway;15;11812;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32325;Speer;37;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32326;Speers;39;1154;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32327;Speight;18;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32328;Spelter;51;346;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32329;Spenard;2;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32330;Spencer;49;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32331;Spencer;19;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32332;Spencer;37;3912;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32333;Spencer;13;37;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32334;Spencer;43;154;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32335;Spencer;33;759;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32336;Spencer;22;5700;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32337;Spencer;52;1925;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32338;Spencer;16;11233;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32339;Spencer;51;2322;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32340;Spencer;15;2217;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32341;Spencer;28;455;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32342;Spencer;36;753;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32343;Spencer;34;3267;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32344;Spencer;44;1601;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32345;Spencer Mountain;34;37;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32346;Spencerport;33;3601;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32347;Spencerville;36;2223;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32348;Spencerville;21;1594;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32349;Spencerville;32;1258;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32350;Spencerville;15;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32351;Spencerville;37;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32352;Speonk;33;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32353;Sperry;37;1206;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32354;Sperryville;49;342;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32355;Spiceland;15;890;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32356;Spicer;24;1167;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32357;Spickard;26;254;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32358;Spillertown;14;203;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32359;Spillville;16;367;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32360;Spindale;34;4321;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32361;Spink;43;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
